protocol,load,run,delivery_prob,abort_prob,latency_avg,hopcount_avg,overhead_ratio,total_created,total_delivered,total_relays,total_aborted,P5_created,P5_delivered,P5_aborted,P5_relays,P4_created,P4_delivered,P4_aborted,P4_relays,P3_created,P3_delivered,P3_aborted,P3_relays,P2_created,P2_delivered,P2_aborted,P2_relays,P1_created,P1_delivered,P1_aborted,P1_relays,P5_deliveryRate,P5_avgLatency,P5_avgHops,P4_deliveryRate,P4_avgLatency,P4_avgHops,P3_deliveryRate,P3_avgLatency,P3_avgHops,P2_deliveryRate,P2_avgLatency,P2_avgHops,P1_deliveryRate,P1_avgLatency,P1_avgHops
epidemic,low_load,run20,48.42,75.52,6090.78,3.84,17.45,2059.0,997.0,17395.0,1555.0,411,237,349,6016,415,182,279,3739,409,186,314,2961,415,208,328,2811,409,184,285,1868,57.66,5661.24,5.42,43.86,6346.74,4.8,45.48,6261.8,3.69,50.12,5698.17,2.47,44.99,6661.82,2.53
epidemic,low_load,run21,48.37,76.54,6121.57,3.79,16.75,2059.0,996.0,16686.0,1576.0,411,180,271,5363,415,214,338,3864,409,200,335,2964,415,220,345,2579,409,182,287,1916,43.8,5993.39,6.38,51.57,5983.31,3.85,48.9,5991.36,3.73,53.01,6199.77,2.69,44.5,6459.45,2.54
epidemic,low_load,run22,38.85,64.98,5920.11,3.99,18.32,2059.0,800.0,14654.0,1338.0,411,174,287,4929,415,165,250,3231,409,114,219,2142,415,198,325,2710,409,149,257,1642,42.34,5880.04,5.58,39.76,5854.2,4.77,27.87,6138.12,4.31,47.71,5959.52,2.64,36.43,5820.7,2.8
epidemic,low_load,run23,44.68,72.37,6325.65,3.86,17.49,2059.0,920.0,16094.0,1490.0,411,222,351,5748,415,185,321,3262,409,188,290,2876,415,168,259,2453,409,157,269,1755,54.01,5683.03,5.1,44.58,6816.82,4.52,45.97,6425.59,3.36,40.48,6096.18,3.14,38.39,6781.41,2.67
epidemic,low_load,run24,45.7,72.56,6260.12,3.75,17.38,2059.0,941.0,16351.0,1494.0,411,212,342,5533,415,171,282,3533,409,189,306,2562,415,180,276,2646,409,189,288,2077,51.58,6108.65,5.69,41.2,5998.3,4.39,46.21,6614.96,2.95,43.37,5842.46,2.83,46.21,6709.84,2.69
epidemic,low_load,run25,38.85,68.53,6082.99,4.0,17.95,2059.0,800.0,14357.0,1411.0,411,136,219,3772,415,155,292,3735,409,182,316,2839,415,135,245,2109,409,192,339,1902,33.09,5620.98,6.44,37.35,5885.67,4.08,44.5,6466.97,3.64,32.53,6576.27,4.41,46.94,5858.73,2.24
epidemic,low_load,run26,47.64,72.51,6011.21,3.68,18.45,2059.0,981.0,18096.0,1493.0,411,185,284,5623,415,203,297,4174,409,188,285,3336,415,205,319,2930,409,200,308,2033,45.01,5431.51,5.14,48.92,6156.33,4.18,45.97,5984.33,3.83,49.4,5586.1,3.08,48.9,6861.14,2.32
epidemic,low_load,run27,53.67,78.78,5846.63,3.39,16.98,2059.0,1105.0,18758.0,1622.0,411,237,338,6409,415,211,322,4289,409,248,359,3567,415,234,341,2700,409,175,262,1793,57.66,5285.11,4.48,50.84,5425.23,3.96,60.64,6269.36,2.84,56.39,5688.22,2.47,42.79,6727.93,3.22
epidemic,low_load,run28,40.8,68.38,6074.1,3.8,17.48,2059.0,840.0,14685.0,1408.0,411,205,321,4835,415,134,224,3000,409,177,316,2629,415,173,275,2369,409,151,272,1852,49.88,5997.18,4.99,32.29,6140.49,4.91,43.28,5643.86,2.73,41.69,6140.44,3.08,36.92,6547.96,3.26
epidemic,low_load,run29,41.33,68.04,6207.47,4.03,18.59,2059.0,851.0,15819.0,1401.0,411,142,232,4099,415,207,346,4878,409,177,297,2577,415,168,270,2446,409,157,256,1819,34.55,5850.43,5.96,49.88,5986.94,4.23,43.28,6281.75,3.18,40.48,6377.77,3.92,38.39,6555.18,3.1
epidemic,low_load,run3,42.93,70.86,5948.18,3.66,18.22,2059.0,884.0,16106.0,1459.0,411,158,253,4448,415,203,333,4346,409,179,297,3270,415,179,297,2493,409,165,279,1549,38.44,6155.69,5.42,48.92,5613.69,4.1,43.77,5859.94,3.79,43.13,5820.99,3.0,40.34,6394.71,1.99
epidemic,low_load,run30,48.18,73.48,6265.36,3.74,16.58,2059.0,992.0,16449.0,1513.0,411,209,306,5299,415,222,337,4039,409,195,299,2788,415,198,292,2389,409,168,279,1934,50.85,5835.33,5.67,53.49,6526.18,4.12,47.68,6346.21,3.38,47.71,6030.0,2.36,41.08,6639.22,2.88
epidemic,low_load,run31,37.64,65.47,5711.41,4.07,18.86,2059.0,775.0,14615.0,1348.0,411,178,269,4575,415,142,266,3473,409,132,239,2512,415,176,320,2431,409,147,254,1624,43.31,5109.19,5.51,34.22,6019.57,5.45,32.27,5967.78,4.42,42.41,6191.62,2.91,35.94,5337.81,2.09
epidemic,low_load,run32,38.61,67.07,6026.1,3.67,16.75,2059.0,795.0,13319.0,1381.0,411,155,265,4015,415,151,248,2898,409,158,276,2655,415,192,324,2114,409,139,268,1637,37.71,5338.63,4.82,36.39,5701.03,4.44,38.63,6154.65,3.92,46.27,6219.14,2.47,33.99,6733.06,2.91
epidemic,low_load,run33,44.44,71.39,5998.53,4.0,17.54,2059.0,915.0,16045.0,1470.0,411,212,338,5154,415,188,302,3883,409,191,296,3070,415,144,242,2123,409,180,292,1815,51.58,5842.18,5.15,45.3,5729.65,4.46,46.7,5708.01,4.13,34.7,6479.8,3.57,44.01,6386.78,2.39
epidemic,low_load,run34,47.3,75.04,5958.24,3.78,17.59,2059.0,974.0,17135.0,1545.0,411,186,282,5120,415,207,329,4396,409,204,317,3358,415,214,358,2295,409,163,259,1966,45.26,5413.55,5.38,49.88,6137.98,4.34,49.88,6277.26,3.54,51.57,6234.51,2.64,39.85,5589.53,3.04
epidemic,low_load,run35,46.24,73.0,6246.75,3.86,16.73,2059.0,952.0,15930.0,1503.0,411,195,267,4370,415,206,321,4181,409,176,302,3026,415,187,313,2465,409,188,300,1888,47.45,5594.34,4.83,49.64,6272.16,4.6,43.03,6369.51,4.06,45.06,6331.02,3.07,45.97,6696.87,2.61
epidemic,low_load,run36,43.27,70.96,5816.85,3.44,16.8,2059.0,891.0,14968.0,1461.0,411,192,317,5002,415,158,270,3338,409,214,336,3017,415,185,290,2013,409,142,248,1598,46.72,5811.23,4.7,38.07,5072.1,3.94,52.32,5678.86,2.94,44.58,6114.36,2.49,34.72,6473.43,3.17
epidemic,low_load,run37,51.14,75.96,6255.06,3.63,17.28,2059.0,1053.0,18192.0,1564.0,411,176,260,5383,415,237,364,4837,409,239,355,3564,415,209,299,2631,409,192,286,1777,42.82,5734.48,6.62,57.11,6254.67,3.97,58.44,5888.26,2.9,50.36,6357.89,2.73,46.94,7077.42,2.35
epidemic,low_load,run38,42.88,69.31,5987.97,3.47,17.81,2059.0,883.0,15724.0,1427.0,411,170,252,5267,415,138,216,3239,409,193,305,3066,415,192,325,2552,409,190,329,1600,41.36,4952.55,5.47,33.25,5933.58,5.22,47.19,5590.89,2.81,46.27,5928.51,2.5,46.45,7417.34,2.07
epidemic,low_load,run39,42.01,74.21,6249.27,4.15,17.12,2059.0,865.0,14813.0,1528.0,411,146,259,3570,415,192,338,4082,409,186,311,2956,415,161,283,2292,409,180,337,1913,35.52,6831.39,5.96,46.27,5894.21,5.0,45.48,6540.2,3.93,38.8,6041.01,3.19,44.01,6041.47,2.86
epidemic,low_load,run4,46.53,72.71,6817.42,4.1,16.36,2059.0,958.0,15675.0,1497.0,411,196,285,4705,415,194,309,4041,409,216,354,2988,415,142,212,2095,409,210,337,1846,47.69,7098.72,5.77,46.75,6368.2,4.86,52.81,7464.35,3.71,34.22,6483.31,3.51,51.34,6530.37,2.66
epidemic,low_load,run40,38.95,64.79,5912.4,4.01,17.76,2059.0,802.0,14245.0,1334.0,411,201,322,5181,415,126,202,3009,409,167,277,2359,415,157,261,2128,409,151,272,1568,48.91,5461.04,4.97,30.36,5534.73,5.32,40.83,5921.96,3.32,37.83,6316.26,3.89,36.92,6397.91,2.5
epidemic,low_load,run41,45.7,75.13,6009.96,3.68,16.8,2059.0,941.0,15811.0,1547.0,411,195,286,5076,415,191,326,3014,409,170,295,3164,415,195,308,2579,409,190,332,1978,47.45,5050.31,5.01,46.02,6794.0,3.86,41.56,6224.56,4.14,46.99,6109.95,2.95,46.45,5912.09,2.48
epidemic,low_load,run42,53.04,76.93,6184.59,4.19,18.34,2059.0,1092.0,20023.0,1584.0,411,243,338,6657,415,238,330,4926,409,208,317,3192,415,201,277,3125,409,202,322,2123,59.12,5899.12,5.87,57.35,6272.3,4.71,50.86,6652.58,3.43,48.43,5891.7,3.99,49.39,6234.23,2.57
epidemic,low_load,run43,37.01,65.13,6130.86,4.36,19.31,2059.0,762.0,14711.0,1341.0,411,204,339,4841,415,158,275,3363,409,136,266,2449,415,112,206,2285,409,152,255,1773,49.64,5989.78,5.49,38.07,6267.64,4.93,33.25,6048.51,3.54,26.99,6131.09,4.77,37.16,6251.54,2.69
epidemic,low_load,run44,49.34,77.27,6325.27,4.13,18.71,2059.0,1016.0,19011.0,1591.0,411,247,375,6489,415,202,304,4038,409,202,301,3420,415,202,326,3034,409,163,285,2030,60.1,5853.48,5.1,48.67,6450.36,4.69,49.39,6374.7,4.3,48.67,6315.48,3.2,39.85,6836.05,2.94
epidemic,low_load,run45,50.85,76.35,6286.66,4.01,17.81,2059.0,1047.0,18652.0,1572.0,411,246,344,6676,415,238,353,4670,409,205,323,2966,415,175,283,2481,409,183,269,1859,59.85,5647.82,5.89,57.35,5828.13,3.89,50.12,7100.13,3.89,42.17,6899.45,3.3,44.74,6244.52,2.46
epidemic,low_load,run46,37.98,65.95,6434.41,4.17,17.97,2059.0,782.0,14050.0,1358.0,411,169,263,4326,415,151,262,2728,409,158,282,2742,415,175,305,2502,409,129,246,1752,41.12,5897.36,6.09,36.39,6714.92,3.87,38.63,6166.97,4.43,42.17,6807.55,3.0,31.54,6630.99,3.26
epidemic,low_load,run47,51.38,77.85,6061.22,3.62,16.96,2059.0,1058.0,17944.0,1603.0,411,235,344,6098,415,218,328,4440,409,196,288,2831,415,209,343,2689,409,200,300,1886,57.18,5637.67,5.21,52.53,5693.92,4.02,47.92,6469.54,3.67,50.36,6528.24,2.57,48.9,6071.04,2.34
epidemic,low_load,run48,43.9,73.19,6159.84,3.91,17.67,2059.0,904.0,15977.0,1507.0,411,233,367,5782,415,183,305,3391,409,170,278,2926,415,162,253,2201,409,156,304,1677,56.69,5829.55,5.19,44.1,5852.42,3.57,41.56,6103.73,3.81,39.04,6394.53,3.01,38.14,6831.22,3.42
epidemic,low_load,run49,46.72,72.27,5900.5,4.05,18.71,2059.0,962.0,17997.0,1488.0,411,174,245,4792,415,200,334,4468,409,215,336,3869,415,201,309,2766,409,172,264,2102,42.34,6112.41,6.07,48.19,5638.6,4.45,52.57,6187.13,4.15,48.43,5843.77,2.77,42.05,5698.69,2.91
epidemic,low_load,run5,50.95,76.01,6137.88,3.75,17.29,2059.0,1049.0,18140.0,1565.0,411,213,305,5662,415,223,338,4271,409,220,313,3757,415,214,320,2633,409,179,289,1817,51.82,5832.16,5.44,53.73,5738.25,3.77,53.79,6231.83,3.8,51.57,6626.6,3.09,43.77,6299.78,2.42
epidemic,low_load,run50,38.03,68.87,6080.41,4.01,18.14,2059.0,783.0,14203.0,1418.0,411,146,253,3976,415,163,302,3468,409,149,264,3040,415,184,330,2183,409,141,269,1536,35.52,5152.47,5.57,39.28,6291.62,4.47,36.43,6488.55,4.6,44.34,6115.63,3.03,34.47,6319.84,2.53
epidemic,low_load,run6,54.83,80.48,6030.56,3.64,16.66,2059.0,1129.0,18806.0,1657.0,411,232,326,6329,415,268,374,4607,409,202,312,2885,415,216,322,2926,409,211,323,2059,56.45,5468.94,5.54,64.58,6013.29,3.97,49.39,6163.61,3.08,52.05,5987.53,2.84,51.59,6586.67,2.47
epidemic,low_load,run7,47.79,73.77,6104.92,3.63,17.38,2059.0,984.0,17104.0,1519.0,411,233,352,5908,415,190,289,3874,409,205,308,2842,415,197,320,2886,409,159,250,1594,56.69,5684.44,4.62,45.78,5435.08,4.15,50.12,6367.18,3.22,47.47,6398.26,3.17,38.88,6819.97,2.62
epidemic,low_load,run8,49.25,75.04,6233.0,4.02,17.96,2059.0,1014.0,18215.0,1545.0,411,215,317,5593,415,209,306,4058,409,214,356,3272,415,230,343,3188,409,146,223,2104,52.31,5621.32,4.88,50.36,6063.6,4.61,52.32,6502.47,3.66,55.42,6476.83,3.44,35.7,6597.18,3.36
epidemic,low_load,run9,49.68,76.88,6308.39,4.1,16.89,2059.0,1023.0,17275.0,1583.0,411,216,336,5188,415,254,384,4591,409,179,282,2934,415,194,289,2721,409,180,292,1841,52.55,6258.01,5.21,61.2,5830.97,4.29,43.77,6911.04,3.92,46.75,6066.47,4.15,44.01,6703.99,2.64
epidemic,high_load,run1,47.1,65.82,6680.41,1.59,5.69,7318.0,3447.0,19619.0,4817.0,1464,721,1023,4918,1462,672,936,4354,1466,664,900,3453,1470,709,1015,3819,1456,681,943,3075,49.25,7002.17,1.84,45.96,6148.45,1.81,45.29,6858.3,1.62,48.23,6406.0,1.39,46.77,6976.94,1.31
epidemic,high_load,run10,42.36,64.13,6681.94,1.48,5.32,7318.0,3100.0,16491.0,4693.0,1464,676,1016,4541,1462,589,893,3440,1466,587,848,3189,1470,613,942,2650,1456,635,994,2671,46.17,6671.73,1.87,40.29,6608.04,1.7,40.04,6629.04,1.42,41.7,6723.34,1.25,43.61,6770.32,1.12
epidemic,high_load,run11,37.87,58.2,6557.09,1.46,5.47,7318.0,2771.0,15166.0,4259.0,1464,636,944,4351,1462,401,644,2891,1466,541,856,3191,1470,681,1000,2860,1456,512,815,1873,43.44,6535.91,1.88,27.43,6459.42,1.93,36.9,6578.66,1.48,46.33,6634.68,1.16,35.16,6533.93,0.94
epidemic,high_load,run12,39.33,59.93,6628.18,1.53,5.58,7318.0,2878.0,16071.0,4386.0,1464,582,895,4344,1462,606,954,3501,1466,499,707,2918,1470,597,859,2941,1456,594,971,2367,39.75,6742.64,2.03,41.45,6727.15,1.6,34.04,6711.63,1.59,40.61,6724.31,1.43,40.8,6248.34,1.02
epidemic,high_load,run13,44.6,62.45,6719.37,1.55,5.85,7318.0,3264.0,19091.0,4570.0,1464,791,1097,5404,1462,532,729,3702,1466,678,960,3697,1470,662,926,3464,1456,601,858,2824,54.03,6541.11,1.82,36.39,6819.43,2.05,46.25,6871.11,1.37,45.03,6633.41,1.32,41.28,6788.94,1.23
epidemic,high_load,run14,39.27,61.55,6689.89,1.57,5.63,7318.0,2874.0,16173.0,4504.0,1464,618,986,4190,1462,570,869,3397,1466,592,903,3372,1470,533,853,2751,1456,561,893,2463,42.21,6571.44,1.84,38.99,6837.84,1.73,40.38,6737.5,1.64,36.26,6755.03,1.57,38.53,6557.93,1.06
epidemic,high_load,run15,48.96,65.74,6600.6,1.53,5.45,7318.0,3583.0,19523.0,4811.0,1464,854,1134,5429,1462,759,995,4508,1466,658,933,3531,1470,704,919,3351,1456,608,830,2704,58.33,6469.36,1.69,51.92,6586.33,1.66,44.88,6632.47,1.57,47.89,6671.41,1.41,41.76,6686.26,1.24
epidemic,high_load,run16,48.18,68.15,6496.85,1.42,5.25,7318.0,3526.0,18520.0,4987.0,1464,800,1102,5556,1462,663,931,3779,1466,707,1040,3388,1470,723,943,3142,1456,633,971,2655,54.64,6538.04,1.85,45.35,6505.17,1.55,48.23,6508.07,1.29,49.18,6482.89,1.27,43.48,6439.49,1.04
epidemic,high_load,run17,44.6,65.77,6734.7,1.49,5.26,7318.0,3264.0,17181.0,4813.0,1464,686,987,5128,1462,699,993,3784,1466,653,977,3199,1470,643,949,2875,1456,583,907,2195,46.86,6521.4,2.29,47.81,6478.67,1.52,44.54,7287.81,1.4,43.74,6536.03,1.15,40.04,6892.23,0.97
epidemic,high_load,run18,41.71,62.07,6677.33,1.52,5.68,7318.0,3052.0,17322.0,4542.0,1464,543,780,4276,1462,590,880,3513,1466,641,986,3588,1470,730,1023,3725,1456,548,873,2220,37.09,7405.63,2.27,40.36,6530.61,1.6,43.72,7164.53,1.52,49.66,6097.84,1.31,37.64,6315.67,0.95
epidemic,high_load,run19,43.6,62.05,6624.46,1.68,5.8,7318.0,3191.0,18509.0,4541.0,1464,606,837,5138,1462,736,1067,4536,1466,584,829,3162,1470,606,836,2630,1456,659,972,3043,41.39,6691.57,2.39,50.34,6649.52,1.72,39.84,6306.93,1.61,41.22,6768.3,1.3,45.26,6683.87,1.39
epidemic,high_load,run2,40.6,59.32,6700.74,1.45,5.09,7318.0,2971.0,15115.0,4341.0,1464,704,1033,4506,1462,559,890,3134,1466,706,957,3156,1470,581,826,2603,1456,421,635,1716,48.09,6472.29,1.79,38.24,7290.6,1.55,48.16,6476.73,1.25,39.52,6858.08,1.37,28.91,6458.04,1.22
epidemic,high_load,run20,40.42,59.44,6579.56,1.57,5.84,7318.0,2958.0,17288.0,4350.0,1464,624,929,4402,1462,535,777,3455,1466,439,650,2784,1470,759,1080,3874,1456,601,914,2773,42.62,6998.8,1.9,36.59,6370.47,1.79,29.95,6215.15,1.5,51.63,6767.81,1.42,41.28,6358.84,1.27
epidemic,high_load,run21,49.8,67.76,6719.65,1.52,5.26,7318.0,3644.0,19156.0,4959.0,1464,696,953,5945,1462,750,1045,3877,1466,768,1023,3833,1470,770,1007,3158,1456,660,931,2343,47.54,6531.39,2.35,51.3,6930.05,1.56,52.39,6508.0,1.37,52.38,6694.01,1.27,45.33,6955.29,1.04
epidemic,high_load,run22,41.64,59.36,6681.32,1.56,5.44,7318.0,3047.0,16584.0,4344.0,1464,611,871,3939,1462,600,857,3646,1466,469,658,2756,1470,700,1015,3413,1456,667,943,2830,41.73,7115.99,1.83,41.04,6332.63,1.72,31.99,6677.39,1.79,47.62,6667.96,1.4,45.81,6613.58,1.18
epidemic,high_load,run23,40.22,61.26,6296.09,1.43,5.68,7318.0,2943.0,16722.0,4483.0,1464,681,1030,4772,1462,545,854,3376,1466,596,936,3437,1470,529,773,2563,1456,592,890,2574,46.52,6298.05,1.82,37.28,6008.3,1.41,40.65,6669.18,1.6,35.99,6359.48,1.3,40.66,6126.54,0.96
epidemic,high_load,run24,37.39,57.84,6552.26,1.58,5.63,7318.0,2736.0,15392.0,4233.0,1464,499,766,3893,1462,599,928,3519,1466,652,1022,3381,1470,504,772,2493,1456,482,745,2106,34.08,6737.49,2.52,40.97,6435.33,1.63,44.47,6215.76,1.2,34.29,6660.68,1.4,33.1,6847.64,1.26
epidemic,high_load,run25,48.37,66.66,6465.18,1.48,5.39,7318.0,3540.0,19089.0,4878.0,1464,723,986,5290,1462,754,1079,4485,1466,677,940,3594,1470,739,956,3128,1456,647,917,2592,49.39,6535.43,2.12,51.57,6084.92,1.46,46.18,6434.17,1.48,50.27,6586.55,1.25,44.44,6723.65,1.08
epidemic,high_load,run26,42.03,63.56,6633.76,1.57,5.76,7318.0,3076.0,17714.0,4651.0,1464,627,921,4380,1462,736,1122,4472,1466,651,973,3616,1470,426,640,2544,1456,636,995,2702,42.83,6603.92,1.89,50.34,6456.15,1.42,44.41,6472.93,1.61,28.98,6794.48,1.8,43.68,6925.67,1.24
epidemic,high_load,run27,33.56,53.59,6656.01,1.72,6.29,7318.0,2456.0,15456.0,3922.0,1464,484,802,3755,1462,395,651,2965,1466,638,1049,3519,1470,549,848,3432,1456,390,572,1785,33.06,6502.07,1.95,27.02,6838.28,2.1,43.52,6686.78,1.45,37.35,6601.18,1.76,26.79,6689.31,1.42
epidemic,high_load,run28,49.86,69.2,6749.84,1.6,5.68,7318.0,3649.0,20742.0,5064.0,1464,775,1061,5673,1462,787,1095,4611,1466,793,1077,4290,1470,606,852,3446,1456,688,979,2722,52.94,6403.06,2.04,53.83,6997.93,1.58,54.09,7001.37,1.5,41.22,6616.19,1.6,47.25,6684.49,1.22
epidemic,high_load,run29,45.67,63.82,6495.69,1.47,5.32,7318.0,3342.0,17776.0,4670.0,1464,608,797,4583,1462,734,1024,4286,1466,615,924,3247,1470,648,894,2514,1456,737,1031,3146,41.53,6062.04,2.13,50.21,6733.93,1.68,41.95,6404.22,1.43,44.08,6801.98,1.09,50.62,6423.17,1.09
epidemic,high_load,run3,37.36,57.43,6391.37,1.55,5.9,7318.0,2734.0,16142.0,4203.0,1464,538,830,4687,1462,519,788,2806,1466,482,812,2725,1470,613,882,3244,1456,582,891,2680,36.75,6042.83,2.17,35.5,6778.6,1.5,32.88,6394.72,1.43,41.7,6223.39,1.48,39.97,6542.4,1.18
epidemic,high_load,run30,36.72,58.46,6418.15,1.49,6.1,7318.0,2687.0,16399.0,4278.0,1464,556,890,4511,1462,622,982,3946,1466,335,543,2363,1470,676,1042,3126,1456,498,821,2453,37.98,6408.5,2.01,42.54,6291.95,1.45,22.85,6647.61,1.95,45.99,6374.01,1.02,34.2,6492.09,1.29
epidemic,high_load,run31,36.81,56.57,6718.75,1.52,5.7,7318.0,2694.0,15361.0,4140.0,1464,618,955,4467,1462,478,750,2905,1466,515,786,3147,1470,665,979,2839,1456,418,670,2003,42.21,6700.77,1.94,32.69,6497.87,1.71,35.13,6468.54,1.64,45.24,6958.27,1.05,28.71,6925.13,1.31
epidemic,high_load,run32,42.87,61.86,6926.86,1.3,4.82,7318.0,3137.0,15110.0,4527.0,1464,576,845,3576,1462,586,863,2989,1466,698,993,3032,1470,660,925,3129,1456,617,901,2384,39.34,6889.69,1.57,40.08,6780.7,1.38,47.61,6877.44,1.12,44.9,6860.65,1.35,42.38,7227.12,1.14
epidemic,high_load,run33,44.6,64.76,6832.76,1.47,5.22,7318.0,3264.0,17046.0,4739.0,1464,709,1024,4867,1462,676,987,4237,1466,612,881,3195,1470,667,952,2716,1456,600,895,2031,48.43,6724.65,1.94,46.24,6822.45,1.78,41.75,6762.45,1.46,45.37,6823.06,1.15,41.21,7054.64,0.95
epidemic,high_load,run34,42.25,61.15,6347.14,1.51,5.93,7318.0,3092.0,18321.0,4475.0,1464,570,819,4618,1462,705,1007,4052,1466,613,890,3576,1470,653,929,3443,1456,551,830,2632,38.93,6181.76,1.94,48.22,6540.14,1.39,41.81,6257.46,1.55,44.42,6414.07,1.42,37.84,6291.73,1.28
epidemic,high_load,run35,45.26,63.76,6630.39,1.53,5.37,7318.0,3312.0,17784.0,4666.0,1464,726,1044,5088,1462,600,869,3708,1466,647,935,3334,1470,681,916,3046,1456,658,902,2608,49.59,6625.37,1.98,41.04,6780.84,1.74,44.13,6536.3,1.37,46.33,6457.02,1.26,45.19,6770.68,1.26
epidemic,high_load,run36,38.36,58.31,6447.12,1.47,5.69,7318.0,2807.0,15960.0,4267.0,1464,745,1087,5399,1462,489,805,2849,1466,642,969,3146,1470,504,731,2421,1456,427,675,2145,50.89,6167.37,1.67,33.45,6569.71,1.36,43.79,6814.17,1.44,34.29,6126.89,1.31,29.33,6620.9,1.46
epidemic,high_load,run37,35.82,54.41,6042.77,1.62,6.47,7318.0,2621.0,16948.0,3982.0,1464,586,876,4963,1462,581,867,4284,1466,547,823,3160,1470,451,708,2327,1456,456,708,2214,40.03,6084.47,2.26,39.74,6049.64,1.77,37.31,6027.18,1.5,30.68,6195.07,1.28,31.32,5848.5,1.07
epidemic,high_load,run38,49.89,68.68,6886.3,1.65,5.54,7318.0,3651.0,20223.0,5026.0,1464,687,963,4810,1462,761,1102,4868,1466,785,1048,4163,1470,718,950,3739,1456,700,963,2643,46.93,6847.68,2.08,52.05,6929.11,1.91,53.55,6906.95,1.67,48.84,6801.95,1.43,48.08,6941.04,1.16
epidemic,high_load,run39,43.59,62.75,6672.82,1.27,4.83,7318.0,3190.0,15404.0,4592.0,1464,656,977,4239,1462,695,976,3243,1466,607,864,2904,1470,651,939,2694,1456,581,836,2324,44.81,6686.45,1.72,47.54,6601.97,1.23,41.41,6578.54,1.26,44.29,6863.0,1.12,39.9,6627.59,1.0
epidemic,high_load,run4,41.88,62.05,6415.71,1.55,5.5,7318.0,3065.0,16856.0,4541.0,1464,631,931,4599,1462,679,999,3954,1466,562,834,3161,1470,575,837,2731,1456,618,940,2411,43.1,6467.43,2.03,46.44,6192.06,1.57,38.34,6356.08,1.58,39.12,6300.56,1.39,42.45,6769.97,1.18
epidemic,high_load,run40,33.4,54.85,6631.74,1.54,5.59,7318.0,2444.0,13659.0,4014.0,1464,512,836,3663,1462,453,734,2942,1466,516,825,2815,1470,425,701,2188,1456,538,918,2051,34.97,6850.34,1.93,30.98,6478.87,1.8,35.2,6529.06,1.58,28.91,6568.76,1.31,36.95,6700.64,1.09
epidemic,high_load,run41,38.6,61.6,6889.42,1.42,5.01,7318.0,2825.0,14146.0,4508.0,1464,540,809,3739,1462,525,871,2806,1466,496,813,2691,1470,679,1076,2605,1456,585,939,2305,36.89,6650.72,2.15,35.91,7146.57,1.53,33.83,6931.56,1.4,46.19,7011.98,1.05,40.18,6700.99,1.12
epidemic,high_load,run42,48.4,65.41,6633.32,1.61,5.71,7318.0,3542.0,20238.0,4787.0,1464,680,913,5056,1462,815,1047,4839,1466,702,956,3759,1470,665,943,3573,1456,680,928,3011,46.45,6503.15,1.94,55.75,6633.5,1.83,47.89,6831.05,1.46,45.24,6603.92,1.57,46.7,6587.87,1.22
epidemic,high_load,run43,43.35,62.19,6607.48,1.39,5.16,7318.0,3172.0,16367.0,4551.0,1464,671,936,4468,1462,732,1081,4210,1466,680,970,3277,1470,568,796,2261,1456,521,768,2151,45.83,6673.15,1.74,50.07,6521.19,1.62,46.38,6483.98,1.23,38.64,6594.1,1.03,35.78,6819.91,1.24
epidemic,high_load,run44,46.84,65.86,6722.6,1.55,5.76,7318.0,3428.0,19747.0,4820.0,1464,710,998,5513,1462,741,1026,4351,1466,746,1064,3927,1470,566,760,2998,1456,665,972,2958,48.5,6387.8,2.17,50.68,6717.92,1.45,50.89,6903.27,1.55,38.5,7038.67,1.4,45.67,6613.57,1.15
epidemic,high_load,run45,43.78,65.59,6892.25,1.55,5.36,7318.0,3204.0,17164.0,4800.0,1464,678,1021,4715,1462,689,1021,3825,1466,672,1041,3334,1470,625,856,3090,1456,540,861,2200,46.31,6812.07,1.89,47.13,6932.9,1.56,45.84,6864.07,1.4,42.52,6577.01,1.57,37.09,7341.0,1.25
epidemic,high_load,run46,46.17,64.98,6624.05,1.64,6.02,7318.0,3379.0,20330.0,4755.0,1464,737,1053,5613,1462,650,877,3838,1466,630,917,3524,1470,779,1096,3921,1456,583,812,3434,50.34,6599.38,2.07,44.46,6583.6,1.67,42.97,6733.18,1.58,52.99,6616.08,1.31,40.04,6593.06,1.58
epidemic,high_load,run47,45.42,65.15,6752.27,1.36,5.01,7318.0,3324.0,16663.0,4768.0,1464,671,949,4361,1462,666,1002,3410,1466,754,1051,3813,1470,639,883,2761,1456,594,883,2318,45.83,6553.87,1.68,45.55,7232.01,1.38,51.43,6618.08,1.26,43.47,6507.26,1.31,40.8,6872.41,1.16
epidemic,high_load,run48,45.19,65.29,6777.49,1.47,5.51,7318.0,3307.0,18206.0,4778.0,1464,757,1075,5387,1462,706,1006,4246,1466,558,819,2992,1470,602,874,2829,1456,684,1004,2752,51.71,6690.97,1.8,48.29,6807.05,1.71,38.06,7003.31,1.55,40.95,6855.41,1.3,46.98,6589.95,0.96
epidemic,high_load,run49,37.78,56.53,6452.65,1.51,5.67,7318.0,2765.0,15685.0,4137.0,1464,539,844,4022,1462,556,816,3463,1466,622,935,3348,1470,495,707,2370,1456,553,835,2482,36.82,6439.62,2.09,38.03,6153.18,1.49,42.43,6391.56,1.32,33.67,6428.05,1.38,37.98,6857.19,1.3
