1799	p59	10777.24	99.8	alive
1799	c60	10739.09	99.4	alive
1799	c61	10763.06	99.7	alive
1799	c62	10702.50	99.1	alive
1799	c63	10752.10	99.6	alive
1799	c64	10762.58	99.7	alive
1799	c65	10777.19	99.8	alive
1799	c66	10722.14	99.3	alive
1799	c67	10743.91	99.5	alive
1799	c68	10674.47	98.8	alive
1799	c69	10745.49	99.5	alive
1799	c70	10766.80	99.7	alive
1799	c71	10784.41	99.9	alive
1799	c72	10781.07	99.8	alive
1799	c73	10758.38	99.6	alive
1799	c74	10774.71	99.8	alive
1799	c75	10747.66	99.5	alive
1799	c76	10721.16	99.3	alive
1799	c77	10731.06	99.4	alive
1799	c78	10775.63	99.8	alive
1799	c79	10713.69	99.2	alive
1799	c80	10741.29	99.5	alive
1799	c81	10732.22	99.4	alive
1799	c82	10760.09	99.6	alive
1799	c83	10761.43	99.6	alive
1799	c84	10737.45	99.4	alive
1799	w85	10761.79	99.6	alive
1799	w86	10782.01	99.8	alive
1799	w87	10789.46	99.9	alive
1799	w88	10780.05	99.8	alive
1799	w89	10798.20	100.0	alive
1799	w90	10798.20	100.0	alive
1799	w91	10798.20	100.0	alive
1799	t392	10773.27	99.8	alive
1799	t393	10783.26	99.8	alive
1799	t494	10781.59	99.8	alive
1799	t495	10759.96	99.6	alive
1799	t496	10720.70	99.3	alive
1799	t497	10763.07	99.7	alive
1799	t1098	10797.79	100.0	alive
1799	t1099	10794.80	100.0	alive

2099	p0	10748.12	99.5	alive
2099	p1	10790.55	99.9	alive
2099	p2	10778.61	99.8	alive
2099	p3	10787.61	99.9	alive
2099	p4	10784.84	99.9	alive
2099	p5	10785.16	99.9	alive
2099	p6	10761.00	99.6	alive
2099	p7	10790.63	99.9	alive
2099	p8	10764.68	99.7	alive
2099	p9	10788.51	99.9	alive
2099	p10	10794.40	99.9	alive
2099	p11	10772.30	99.7	alive
2099	p12	10754.75	99.6	alive
2099	p13	10781.72	99.8	alive
2099	p14	10774.71	99.8	alive
2099	p15	10763.37	99.7	alive
2099	p16	10787.71	99.9	alive
2099	p17	10793.83	99.9	alive
2099	p18	10796.44	100.0	alive
2099	p19	10777.69	99.8	alive
2099	p20	10783.02	99.8	alive
2099	p21	10781.56	99.8	alive
2099	p22	10780.64	99.8	alive
2099	p23	10768.20	99.7	alive
2099	p24	10735.04	99.4	alive
2099	p25	10793.87	99.9	alive
2099	p26	10781.33	99.8	alive
2099	p27	10780.30	99.8	alive
2099	p28	10788.60	99.9	alive
2099	p29	10774.62	99.8	alive
2099	p30	10787.94	99.9	alive
2099	p31	10767.15	99.7	alive
2099	p32	10768.28	99.7	alive
2099	p33	10742.55	99.5	alive
2099	p34	10796.40	100.0	alive
2099	p35	10790.27	99.9	alive
2099	p36	10767.22	99.7	alive
2099	p37	10775.86	99.8	alive
2099	p38	10796.40	100.0	alive
2099	p39	10779.32	99.8	alive
2099	p40	10783.02	99.8	alive
2099	p41	10790.58	99.9	alive
2099	p42	10793.80	99.9	alive
2099	p43	10791.50	99.9	alive
2099	p44	10770.07	99.7	alive
2099	p45	10769.17	99.7	alive
2099	p46	10764.48	99.7	alive
2099	p47	10751.70	99.6	alive
2099	p48	10791.83	99.9	alive
2099	p49	10790.20	99.9	alive
2099	p50	10782.43	99.8	alive
2099	p51	10794.51	99.9	alive
2099	p52	10772.37	99.7	alive
2099	p53	10762.30	99.7	alive
2099	p54	10787.94	99.9	alive
2099	p55	10785.53	99.9	alive
2099	p56	10746.75	99.5	alive
2099	p57	10788.85	99.9	alive
2099	p58	10779.87	99.8	alive
2099	p59	10764.85	99.7	alive
2099	c60	10738.64	99.4	alive
2099	c61	10754.23	99.6	alive
2099	c62	10672.34	98.8	alive
2099	c63	10747.32	99.5	alive
2099	c64	10754.99	99.6	alive
2099	c65	10765.54	99.7	alive
2099	c66	10707.09	99.1	alive
2099	c67	10735.36	99.4	alive
2099	c68	10654.43	98.7	alive
2099	c69	10739.40	99.4	alive
2099	c70	10753.22	99.6	alive
2099	c71	10777.84	99.8	alive
2099	c72	10779.02	99.8	alive
2099	c73	10750.85	99.5	alive
2099	c74	10768.86	99.7	alive
2099	c75	10738.26	99.4	alive
2099	c76	10703.23	99.1	alive
2099	c77	10726.11	99.3	alive
2099	c78	10762.62	99.7	alive
2099	c79	10673.35	98.8	alive
2099	c80	10726.27	99.3	alive
2099	c81	10728.25	99.3	alive
2099	c82	10749.41	99.5	alive
2099	c83	10733.08	99.4	alive
2099	c84	10720.79	99.3	alive
2099	w85	10750.20	99.5	alive
2099	w86	10774.54	99.8	alive
2099	w87	10789.16	99.9	alive
2099	w88	10777.13	99.8	alive
2099	w89	10797.90	100.0	alive
2099	w90	10797.90	100.0	alive
2099	w91	10797.90	100.0	alive
2099	t392	10748.57	99.5	alive
2099	t393	10758.22	99.6	alive
2099	t494	10763.73	99.7	alive
2099	t495	10729.06	99.3	alive
2099	t496	10720.37	99.3	alive
2099	t497	10760.76	99.6	alive
2099	t1098	10770.69	99.7	alive
2099	t1099	10789.47	99.9	alive

2399	p0	10725.94	99.3	alive
2399	p1	10790.10	99.9	alive
2399	p2	10763.87	99.7	alive
2399	p3	10775.43	99.8	alive
2399	p4	10776.42	99.8	alive
2399	p5	10784.71	99.9	alive
2399	p6	10760.55	99.6	alive
2399	p7	10790.18	99.9	alive
2399	p8	10725.92	99.3	alive
2399	p9	10785.44	99.9	alive
2399	p10	10788.93	99.9	alive
2399	p11	10724.23	99.3	alive
2399	p12	10749.98	99.5	alive
2399	p13	10776.38	99.8	alive
2399	p14	10774.26	99.8	alive
2399	p15	10727.63	99.3	alive
2399	p16	10787.26	99.9	alive
2399	p17	10793.38	99.9	alive
2399	p18	10795.99	100.0	alive
2399	p19	10765.91	99.7	alive
2399	p20	10765.27	99.7	alive
2399	p21	10762.68	99.7	alive
2399	p22	10758.99	99.6	alive
2399	p23	10749.85	99.5	alive
2399	p24	10716.98	99.2	alive
2399	p25	10793.46	99.9	alive
2399	p26	10765.32	99.7	alive
2399	p27	10779.85	99.8	alive
2399	p28	10788.15	99.9	alive
2399	p29	10774.22	99.8	alive
2399	p30	10784.87	99.9	alive
2399	p31	10766.70	99.7	alive
2399	p32	10767.83	99.7	alive
2399	p33	10742.10	99.5	alive
2399	p34	10795.95	100.0	alive
2399	p35	10767.94	99.7	alive
2399	p36	10764.39	99.7	alive
2399	p37	10770.49	99.7	alive
2399	p38	10795.95	100.0	alive
2399	p39	10775.38	99.8	alive
2399	p40	10758.51	99.6	alive
2399	p41	10790.13	99.9	alive
2399	p42	10793.38	99.9	alive
2399	p43	10791.05	99.9	alive
2399	p44	10753.97	99.6	alive
2399	p45	10768.72	99.7	alive
2399	p46	10741.54	99.5	alive
2399	p47	10751.25	99.5	alive
2399	p48	10789.40	99.9	alive
2399	p49	10787.13	99.9	alive
2399	p50	10781.98	99.8	alive
2399	p51	10792.08	99.9	alive
2399	p52	10769.55	99.7	alive
2399	p53	10756.14	99.6	alive
2399	p54	10782.21	99.8	alive
2399	p55	10785.08	99.9	alive
2399	p56	10728.45	99.3	alive
2399	p57	10788.40	99.9	alive
2399	p58	10779.42	99.8	alive
2399	p59	10758.91	99.6	alive
2399	c60	10738.19	99.4	alive
2399	c61	10742.57	99.5	alive
2399	c62	10668.63	98.8	alive
2399	c63	10746.88	99.5	alive
2399	c64	10747.16	99.5	alive
2399	c65	10740.90	99.5	alive
2399	c66	10703.73	99.1	alive
2399	c67	10726.42	99.3	alive
2399	c68	10649.20	98.6	alive
2399	c69	10727.62	99.3	alive
2399	c70	10738.15	99.4	alive
2399	c71	10770.22	99.7	alive
2399	c72	10762.09	99.6	alive
2399	c73	10730.15	99.4	alive
2399	c74	10710.22	99.2	alive
2399	c75	10713.61	99.2	alive
2399	c76	10685.83	98.9	alive
2399	c77	10708.48	99.2	alive
2399	c78	10733.30	99.4	alive
2399	c79	10624.98	98.4	alive
2399	c80	10715.48	99.2	alive
2399	c81	10727.83	99.3	alive
2399	c82	10746.10	99.5	alive
2399	c83	10715.23	99.2	alive
2399	c84	10698.48	99.1	alive
2399	w85	10728.18	99.3	alive
2399	w86	10748.21	99.5	alive
2399	w87	10788.86	99.9	alive
2399	w88	10774.21	99.8	alive
2399	w89	10797.60	100.0	alive
2399	w90	10797.60	100.0	alive
2399	w91	10797.60	100.0	alive
2399	t392	10736.70	99.4	alive
